X,Y,Z,R,G,B,nX,nY,nZ
1.095579999999999991e-02,4.440310000000000090e-02,-2.368159999999999987e-01,7.215686274509803821e-01,5.607843137254902022e-01,3.764705882352941124e-01,-4.100779999999999981e-01,4.088660000000000072e-01,8.152690000000000214e-01
1.214600000000000055e-02,4.422000000000000236e-02,-2.358399999999999941e-01,7.333333333333332815e-01,5.725490196078431016e-01,3.803921568627450789e-01,-2.003169999999999951e-01,4.959069999999999867e-01,8.449550000000000116e-01
1.338199999999999980e-02,4.422000000000000236e-02,-2.358399999999999941e-01,7.529411764705882248e-01,5.921568627450980449e-01,3.921568627450979783e-01,0.000000000000000000e+00,5.627910000000000412e-01,8.265989999999999727e-01
1.462549999999999961e-02,4.422000000000000236e-02,-2.358399999999999941e-01,7.647058823529411242e-01,6.039215686274509443e-01,4.039215686274509887e-01,0.000000000000000000e+00,5.627910000000000412e-01,8.265989999999999727e-01
1.585390000000000063e-02,4.422000000000000236e-02,-2.358399999999999941e-01,7.686274509803922017e-01,6.078431372549019107e-01,4.078431372549018996e-01,-2.011950000000000127e-01,4.974680000000000213e-01,8.438280000000000225e-01
1.702880000000000019e-02,4.403689999999999688e-02,-2.348629999999999884e-01,7.725490196078431682e-01,6.117647058823529882e-01,4.117647058823529216e-01,-3.325310000000000210e-01,3.311790000000000012e-01,8.830310000000000104e-01
1.826480000000000117e-02,4.403689999999999688e-02,-2.348629999999999884e-01,7.686274509803922017e-01,6.078431372549019107e-01,4.078431372549018996e-01,0.000000000000000000e+00,3.417430000000000190e-01,9.397929999999999895e-01
1.950069999999999928e-02,4.403689999999999688e-02,-2.348629999999999884e-01,7.686274509803922017e-01,6.078431372549019107e-01,4.078431372549018996e-01,2.093049999999999911e-01,4.122279999999999833e-01,8.867129999999999734e-01
2.081300000000000164e-02,4.422000000000000236e-02,-2.358399999999999941e-01,7.686274509803922017e-01,6.078431372549019107e-01,4.078431372549018996e-01,2.692620000000000013e-01,5.308619999999999450e-01,8.035440000000000360e-01
2.204899999999999916e-02,4.422000000000000236e-02,-2.358399999999999941e-01,7.843137254901960675e-01,6.235294117647058876e-01,4.235294117647058765e-01,0.000000000000000000e+00,5.627910000000000412e-01,8.265989999999999727e-01
2.330020000000000008e-02,4.422000000000000236e-02,-2.358399999999999941e-01,7.803921568627451011e-01,6.196078431372549211e-01,4.196078431372549100e-01,0.000000000000000000e+00,5.627910000000000412e-01,8.265989999999999727e-01
