X,Y,Z,R,G,B,nX,nY,nZ
0.00561523,0.632324,-1.13086,0.4588235294117647,0.4470588235294118,0.4274509803921568,-0.365227,-0.182934,0.912767
0.0796509,0.583496,-1.04395,0.6,0.5882352941176471,0.5764705882352941,-0.917556,0.0,0.397607
0.0838623,0.578125,-1.03418,0.6078431372549019,0.5882352941176471,0.5725490196078431,-0.93668,-0.126329,0.326606
0.09198,0.567871,-1.01562,0.6196078431372549,0.6078431372549019,0.5882352941176471,-0.858636,-0.0876701,0.505033
0.162354,0.515137,-0.921387,0.7176470588235294,0.7058823529411765,0.6941176470588235,-0.816024,0.0,0.578017
-2.16211,1.70312,-3.07227,0.3176470588235294,0.2862745098039215,0.2392156862745098,-0.1278,-0.60442,0.786348
-2.14648,1.70215,-3.07031,0.3294117647058823,0.2784313725490196,0.2352941176470588,-0.0669248,-0.662874,0.745734
-2.13086,1.70117,-3.07031,0.3098039215686274,0.2588235294117647,0.2156862745098039,-0.0382793,-0.701787,0.711357
-2.11719,1.70117,-3.07031,0.2941176470588235,0.2588235294117647,0.2235294117647059,0.0415327,-0.747589,0.662862
-2.0625,1.7041,-3.07422,0.3450980392156862,0.2588235294117647,0.1647058823529411,0.146313,-0.807243,0.571797
-2.04883,1.70508,-3.07617,0.3568627450980392,0.2784313725490196,0.192156862745098,0.15827,-0.805739,0.570732
-2.03516,1.70703,-3.07812,0.3803921568627451,0.2784313725490196,0.2196078431372549,0.119515,-0.789129,0.602488
-2.02148,1.70703,-3.08008,0.392156862745098,0.2980392156862745,0.2352941176470588,0.0109601,-0.742159,0.670135
-2.00586,1.70703,-3.07812,0.4196078431372549,0.3254901960784314,0.2705882352941176,-0.0812358,-0.715795,0.69357
-1.99121,1.70605,-3.07812,0.4901960784313725,0.4235294117647059,0.3529411764705882,-0.0761411,-0.727226,0.682162
-1.97559,1.70508,-3.07617,0.5333333333333333,0.5176470588235295,0.4745098039215686,-0.00641514,-0.750571,0.660759
-1.94922,1.70801,-3.08203,0.5019607843137255,0.4901960784313725,0.4784313725490196,0.315782,-0.797137,0.51464
-1.91895,1.7207,-3.10352,0.4705882352941176,0.3568627450980392,0.2666666666666666,0.699479,-0.675462,0.23341
-1.91016,1.72656,-3.11328,0.5607843137254902,0.4274509803921568,0.2901960784313726,0.722911,-0.644103,0.250063
-1.90137,1.73145,-3.125,0.6470588235294118,0.5450980392156862,0.3176470588235294,0.673095,-0.652261,0.348567
-1.8916,1.73633,-3.13281,0.6901960784313725,0.5843137254901961,0.3686274509803922,0.492328,-0.690651,0.529731
-1.87891,1.73828,-3.13672,0.6941176470588235,0.5882352941176471,0.3725490196078431,0.179401,-0.690006,0.701218
-1.86523,1.73926,-3.13672,0.6666666666666666,0.5568627450980392,0.3764705882352941,0.016297,-0.625804,0.77981
-1.84961,1.73828,-3.13672,0.5411764705882353,0.4470588235294118,0.3411764705882353,-0.159799,-0.587939,0.792964
-1.83301,1.73633,-3.13281,0.4666666666666667,0.4117647058823529,0.3529411764705882,-0.231946,-0.533755,0.813208
