X,Y,Z,R,G,B,nX,nY,nZ
-5.859380000000000144e-02,4.888920000000000071e-02,-3.161619999999999986e-01,7.372549019607843590e-01,3.294117647058822929e-01,6.274509803921560214e-02,2.992270000000000207e-01,2.972049999999999970e-01,9.067150000000000487e-01
-5.728149999999999908e-02,4.904170000000000057e-02,-3.171390000000000042e-01,7.137254901960784492e-01,3.215686274509804154e-01,6.666666666666659635e-02,2.956250000000000266e-01,2.956250000000000266e-01,9.084109999999999685e-01
-5.575560000000000238e-02,4.904170000000000057e-02,-3.171390000000000042e-01,7.019607843137254388e-01,3.058823529411764941e-01,7.843137254901960675e-02,3.999670000000000170e-01,2.020029999999999881e-01,8.939920000000000089e-01
-5.441279999999999728e-02,4.919430000000000330e-02,-3.181149999999999811e-01,6.588235294117646967e-01,2.745098039215685959e-01,7.843137254901960675e-02,2.141969999999999985e-01,1.081799999999999984e-01,9.707820000000000338e-01
-7.153320000000000511e-02,4.800419999999999687e-02,-3.200680000000000192e-01,8.117647058823529438e-01,4.941176470588234948e-01,3.294117647058822929e-01,-6.138719999999999732e-01,2.435799999999999910e-01,7.508860000000000534e-01
-6.951899999999999746e-02,4.769899999999999834e-02,-3.181149999999999811e-01,8.705882352941176627e-01,5.568627450980392357e-01,3.725490196078430905e-01,-5.235429999999999806e-01,3.331640000000000157e-01,7.841580000000000217e-01
-6.781009999999999815e-02,4.754640000000000255e-02,-3.171390000000000042e-01,8.627450980392157298e-01,4.980392156862745168e-01,3.058823529411764941e-01,-4.215340000000000198e-01,4.172759999999999803e-01,8.051019999999999843e-01
-6.610109999999999597e-02,4.739379999999999982e-02,-3.161619999999999986e-01,8.156862745098039102e-01,4.470588235294117863e-01,2.196078431372548989e-01,-2.343349999999999878e-01,4.718579999999999997e-01,8.499630000000000241e-01
-6.457519999999999927e-02,4.739379999999999982e-02,-3.161619999999999986e-01,8.000000000000000444e-01,4.000000000000000222e-01,1.647058823529410909e-01,-2.663530000000000064e-01,2.717890000000000028e-01,9.247630000000000017e-01
-6.286619999999999708e-02,4.724119999999999708e-02,-3.151860000000000217e-01,7.843137254901960675e-01,3.843137254901961009e-01,1.411764705882352922e-01,-1.961179999999999868e-01,1.921150000000000080e-01,9.615770000000000151e-01
-6.140140000000000181e-02,4.724119999999999708e-02,-3.151860000000000217e-01,7.921568627450980005e-01,3.803921568627450789e-01,1.333333333333333037e-01,0.000000000000000000e+00,2.975689999999999724e-01,9.546999999999999931e-01
-5.990600000000000092e-02,4.724119999999999708e-02,-3.151860000000000217e-01,7.843137254901960675e-01,3.843137254901961009e-01,1.333333333333333037e-01,3.000689999999999746e-01,2.980410000000000004e-01,9.061620000000000230e-01
-5.859380000000000144e-02,4.739379999999999982e-02,-3.161619999999999986e-01,7.529411764705882248e-01,3.568627450980392246e-01,1.294117647058823095e-01,2.164339999999999875e-01,1.071239999999999970e-01,9.704019999999999868e-01
-5.709840000000000054e-02,4.739379999999999982e-02,-3.161619999999999986e-01,6.941176470588235059e-01,3.058823529411764941e-01,8.627450980392149804e-02,4.036129999999999995e-01,2.018069999999999864e-01,8.923959999999999670e-01
-5.575560000000000238e-02,4.754640000000000255e-02,-3.171390000000000042e-01,6.627450980392156632e-01,2.862745098039214953e-01,9.803921568627449457e-02,4.013760000000000105e-01,2.006880000000000053e-01,8.936560000000000059e-01
-5.441279999999999728e-02,4.769899999999999834e-02,-3.181149999999999811e-01,6.627450980392156632e-01,3.176470588235293935e-01,1.450980392156862864e-01,4.027700000000000169e-01,1.993510000000000004e-01,8.933280000000000109e-01
-7.305910000000000182e-02,4.647830000000000017e-02,-3.200680000000000192e-01,8.039215686274510109e-01,5.294117647058823595e-01,3.843137254901961009e-01,-5.521059999999999857e-01,3.796669999999999767e-01,7.423149999999999471e-01
-7.128909999999999414e-02,4.632569999999999744e-02,-3.190919999999999868e-01,8.235294117647058432e-01,4.823529411764705954e-01,2.823529411764705843e-01,-5.287479999999999958e-01,3.259949999999999792e-01,7.836790000000000145e-01
