X,Y,Z,R,G,B,nX,nY,nZ
-0.0157776,-0.000864029,-0.370361,38.0,17.0,14.0,-0.476763,0.0,0.879032
-0.0139771,-0.000861645,-0.369385,42.0,16.0,14.0,-0.177945,0.177848,0.967836
-0.0122223,-0.000861645,-0.369385,45.0,17.0,16.0,-0.342711,0.0856253,0.935531
-0.010437,-0.000859261,-0.368408,46.0,18.0,17.0,-0.266051,0.0,0.963959
-0.00868225,-0.000859261,-0.368408,48.0,17.0,17.0,-0.0919539,0.0919038,0.991513
-0.00341797,-0.000856876,-0.367432,49.0,16.0,15.0,-0.0922329,0.0922078,0.991459
-0.0230713,-0.00265312,-0.374268,50.0,24.0,22.0,-0.601315,0.137096,0.787162
-0.0212402,-0.0026474,-0.373291,39.0,13.0,13.0,-0.524945,0.0747447,0.847848
-0.0194092,-0.00263977,-0.372314,41.0,15.0,13.0,-0.470588,0.0,0.882353
-0.0175781,-0.00263214,-0.371338,36.0,10.0,8.0,-0.473656,0.0,0.88071
-0.0157776,-0.00262451,-0.370361,38.0,12.0,10.0,-0.476763,0.0,0.879032
-0.0139771,-0.00261879,-0.369385,42.0,16.0,12.0,-0.264956,0.0,0.964261
-0.036377,-0.0431519,-0.403564,42.0,14.0,0.0,-0.403483,0.493491,0.770498
-0.0383911,-0.0451965,-0.404541,50.0,24.0,9.0,-0.717958,0.210246,0.663575
-0.0362854,-0.0449829,-0.402344,38.0,12.0,0.0,-0.716316,0.264207,0.645822
-0.0382996,-0.0469971,-0.403564,45.0,21.0,5.0,-0.720081,0.208664,0.661773
-0.0361938,-0.0467834,-0.401367,44.0,20.0,6.0,-0.751608,0.286464,0.594158
-0.0361023,-0.0485535,-0.400391,40.0,21.0,6.0,-0.801811,0.0899143,0.590775
-0.0382996,-0.0508423,-0.403564,49.0,28.0,11.0,-0.830154,-0.0401404,0.556088
-0.0361023,-0.0504761,-0.400391,38.0,19.0,4.0,-0.801699,0.25686,0.539724
-0.0383911,-0.052887,-0.404541,50.0,24.0,9.0,-0.886773,-0.000889314,0.462205
-0.0359192,-0.0520935,-0.398438,41.0,22.0,9.0,-0.83708,0.469702,0.280493
-0.033783,-0.0517273,-0.395508,45.0,21.0,7.0,-0.352974,0.924714,0.142526
-0.0383911,-0.0548096,-0.404541,43.0,19.0,5.0,-0.930224,0.0546183,0.362905
-0.0357361,-0.0537415,-0.396484,43.0,25.0,14.0,-0.951664,0.169497,0.256137
-0.0329285,-0.0559082,-0.385498,47.0,40.0,34.0,-0.868544,0.23133,0.438312
-0.0308533,-0.0554504,-0.382324,49.0,38.0,29.0,-0.861328,0.118362,0.494069
-0.0156403,-0.0532837,-0.367432,45.0,19.0,6.0,-0.183668,0.182869,0.965829
-0.0139008,-0.0532837,-0.367432,44.0,20.0,6.0,-0.403439,0.0849346,0.911056
-0.0121231,-0.0531311,-0.366211,43.0,19.0,3.0,-0.327251,0.0,0.944937
-0.010376,-0.0531311,-0.366211,41.0,17.0,1.0,-0.268076,0.0,0.963398
-0.00861359,-0.0529785,-0.365234,40.0,14.0,1.0,-0.268618,0.0,0.963247
0.00355148,-0.0529785,-0.365234,46.0,14.0,10.0,0.269571,0.0,0.96298
0.00530243,-0.0531311,-0.366211,49.0,14.0,11.0,0.530247,0.0,0.847843
-0.0307617,-0.0571289,-0.381348,48.0,37.0,30.0,-0.801584,0.241714,0.546843
-0.0229492,-0.0557861,-0.372314,35.0,12.0,7.0,-0.658505,0.0656242,0.74971
-0.0211182,-0.0556335,-0.371338,32.0,9.0,4.0,-0.581393,0.144722,0.800649
-0.0192413,-0.0553284,-0.369385,32.0,9.0,6.0,-0.623111,0.0,0.782134
-0.0174408,-0.0551758,-0.368408,30.0,9.0,6.0,-0.476763,0.0,0.879032
-0.0156403,-0.0550232,-0.367432,33.0,12.0,9.0,-0.265929,0.0,0.963993
-0.0139008,-0.0550232,-0.367432,36.0,13.0,10.0,-0.327885,0.0,0.944718
-0.0121231,-0.0548706,-0.366211,34.0,11.0,8.0,-0.404425,0.0855156,0.910564
-0.010376,-0.0548706,-0.366211,35.0,12.0,9.0,-0.184815,0.18522,0.965162
-0.00861359,-0.054718,-0.365234,35.0,12.0,9.0,-0.268618,0.0,0.963247
-0.0051384,-0.054718,-0.365234,38.0,12.0,10.0,-0.0941788,0.0940755,0.9911
-0.0034008,-0.054718,-0.365234,39.0,13.0,11.0,0.0943839,0.188612,0.977506
0.00355148,-0.054718,-0.365234,45.0,14.0,12.0,0.269571,0.0,0.96298
0.00530243,-0.0548706,-0.366211,49.0,13.0,13.0,0.530247,0.0,0.847843
-0.0327454,-0.0592651,-0.383301,49.0,45.0,36.0,-0.824925,0.317188,0.467857
-0.0306854,-0.0588074,-0.380371,47.0,40.0,32.0,-0.758533,0.302651,0.577088
-0.0229492,-0.0575562,-0.372314,30.0,11.0,9.0,-0.620438,0.206614,0.75655
-0.0210571,-0.057251,-0.370361,27.0,8.0,6.0,-0.581373,0.145975,0.800435
-0.0192413,-0.0570984,-0.369385,16.0,8.0,5.0,-0.535216,0.0763646,0.841256
-0.0174408,-0.0569458,-0.368408,16.0,8.0,5.0,-0.476763,0.0,0.879032
-0.0156403,-0.0567627,-0.367432,16.0,8.0,5.0,-0.265929,0.0,0.963993
-0.0139008,-0.0567627,-0.367432,17.0,7.0,5.0,-0.327885,0.0,0.944718
-0.0121231,-0.0566101,-0.366211,19.0,9.0,7.0,-0.526543,0.0,0.850148
-0.0103531,-0.0564575,-0.365234,21.0,9.0,7.0,-0.184815,0.18522,0.965162
-0.00861359,-0.0564575,-0.365234,22.0,10.0,8.0,-0.0939054,0.0939054,0.991143
-0.00687408,-0.0564575,-0.365234,27.0,12.0,11.0,-0.0940753,0.093869,0.99113
-0.0051384,-0.0564575,-0.365234,27.0,13.0,9.0,-0.186053,0.185441,0.964881
-0.00339127,-0.0563049,-0.364258,27.0,13.0,9.0,0.0,0.28159,0.959535
-0.00166225,-0.0564575,-0.365234,28.0,12.0,9.0,0.271877,0.271451,0.923254
0.00355148,-0.0564575,-0.365234,30.0,11.0,9.0,0.269571,0.0,0.96298
0.00530243,-0.0566101,-0.366211,30.0,11.0,9.0,0.457482,0.104201,0.883093
0.00706482,-0.0567627,-0.367432,31.0,12.0,10.0,0.421194,0.210367,0.882237
0.00881195,-0.0567627,-0.367432,29.0,10.0,8.0,0.266998,0.0,0.963697
0.0105896,-0.0569458,-0.368408,26.0,11.0,10.0,0.480693,0.0,0.876889
0.0123749,-0.0570984,-0.369385,26.0,11.0,10.0,0.266639,0.0,0.963797
0.0141296,-0.0570984,-0.369385,49.0,16.0,19.0,0.264163,0.0,0.964478
-0.0326538,-0.0609131,-0.382324,47.0,45.0,37.0,-0.809101,0.226626,0.542214
-0.0306091,-0.0604553,-0.379395,45.0,38.0,30.0,-0.789562,0.197808,0.580917
-0.0228882,-0.0591736,-0.371338,30.0,10.0,11.0,-0.580595,0.144837,0.801206
-0.0210571,-0.0589905,-0.370361,19.0,8.0,3.0,-0.531874,0.0763581,0.843374
-0.0192413,-0.0588379,-0.369385,11.0,8.0,3.0,-0.475206,0.0,0.879874
-0.0174408,-0.0586853,-0.368408,9.0,9.0,5.0,-0.476763,0.0,0.879032
-0.0156403,-0.0585327,-0.367432,9.0,9.0,5.0,-0.364764,0.106843,0.92495
-0.0139008,-0.0585327,-0.367432,10.0,10.0,6.0,-0.227852,0.223923,0.947598
-0.0121231,-0.0583496,-0.366211,9.0,9.0,3.0,-0.526664,0.0,0.850074
-0.0103531,-0.058197,-0.365234,11.0,11.0,7.0,-0.268076,0.0,0.963398
-0.00687408,-0.058197,-0.365234,11.0,11.0,7.0,-0.269435,0.0,0.963019
-0.00512314,-0.0580444,-0.364258,13.0,13.0,7.0,-0.186053,0.185441,0.964881
-0.00339127,-0.0580444,-0.364258,7.0,7.0,1.0,-0.0943318,0.093918,0.991101
-0.00165749,-0.0580444,-0.364258,14.0,11.0,6.0,0.355259,0.177261,0.917807
7.57575e-05,-0.058197,-0.365234,14.0,9.0,5.0,0.186082,0.0929615,0.978127
0.00355148,-0.058197,-0.365234,12.0,7.0,3.0,0.270297,0.0,0.962777
0.00530243,-0.0583496,-0.366211,15.0,12.0,7.0,0.26844,0.0,0.963297
0.00704575,-0.0583496,-0.366211,15.0,12.0,7.0,0.421718,0.209713,0.882142
0.00881195,-0.0585327,-0.367432,14.0,11.0,6.0,0.454821,0.103082,0.884597
0.0105896,-0.0586853,-0.368408,13.0,10.0,7.0,0.480693,0.0,0.876889
0.0123749,-0.0588379,-0.369385,14.0,11.0,8.0,0.265219,0.0,0.964188
0.0141296,-0.0588379,-0.369385,42.0,21.0,20.0,0.265572,0.0,0.964091
-0.0325623,-0.062561,-0.381348,49.0,46.0,41.0,-0.788074,0.233165,0.569713
-0.0306091,-0.0622559,-0.379395,49.0,42.0,36.0,-0.794129,0.208805,0.570754
-0.0266418,-0.0614319,-0.374268,46.0,30.0,25.0,-0.698281,0.29682,0.651384
-0.0228882,-0.0609436,-0.371338,32.0,11.0,10.0,-0.581111,0.146853,0.800465
-0.0210571,-0.0607605,-0.370361,17.0,8.0,3.0,-0.474902,0.23951,0.84682
-0.0192413,-0.0606079,-0.369385,9.0,9.0,3.0,-0.416631,0.166508,0.893697
-0.0174408,-0.0604248,-0.368408,10.0,10.0,6.0,-0.476763,0.0,0.879032
-0.0156403,-0.0602722,-0.367432,10.0,10.0,6.0,-0.523286,0.0,0.852157
-0.0138626,-0.0601196,-0.366211,10.0,10.0,6.0,-0.226555,0.226555,0.947283
-0.0121231,-0.0601196,-0.366211,9.0,9.0,5.0,-0.369114,0.107564,0.923139
-0.0103531,-0.0599365,-0.365234,32.0,33.0,29.0,-0.268795,0.0,0.963197
-0.00861359,-0.0599365,-0.365234,25.0,26.0,22.0,-0.0939738,0.0939738,0.99113
-0.00687408,-0.0599365,-0.365234,20.0,21.0,17.0,-0.18566,0.185456,0.964954
-0.00512314,-0.0597839,-0.364258,33.0,34.0,28.0,-0.269982,0.0,0.962865
-0.00165749,-0.0597839,-0.364258,34.0,35.0,29.0,0.186393,0.0928485,0.978078
7.57575e-05,-0.0599365,-0.365234,40.0,41.0,35.0,0.354724,0.176961,0.918072
0.00355148,-0.0599365,-0.365234,49.0,49.0,43.0,0.269571,0.0,0.96298
0.00530243,-0.0601196,-0.366211,26.0,26.0,22.0,0.269162,0.0,0.963095
0.00704575,-0.0601196,-0.366211,13.0,13.0,9.0,0.327676,0.0,0.94479
0.00881195,-0.0602722,-0.367432,16.0,16.0,12.0,0.526953,0.0,0.849895
0.0105896,-0.0604248,-0.368408,9.0,9.0,5.0,0.480693,0.0,0.876889
0.0123749,-0.0606079,-0.369385,16.0,13.0,10.0,0.265929,0.0,0.963993
-0.0305176,-0.0638428,-0.378418,44.0,40.0,31.0,-0.755399,0.358904,0.548233
-0.0210114,-0.0623474,-0.369385,23.0,10.0,0.0,-0.583481,0.149069,0.798328
-0.0191956,-0.0621948,-0.368408,30.0,31.0,27.0,-0.265417,0.270881,0.925299
-0.0174408,-0.0621948,-0.368408,20.0,21.0,17.0,-0.347416,0.086854,0.93368
-0.0156403,-0.0620117,-0.367432,21.0,21.0,17.0,-0.523157,0.0,0.852236
-0.0138626,-0.0618591,-0.366211,24.0,25.0,21.0,-0.327885,0.0,0.944718
-0.0121231,-0.0618591,-0.366211,23.0,27.0,22.0,-0.268076,0.0,0.963398
-0.0103531,-0.061676,-0.365234,10.0,14.0,9.0,-0.268076,0.0,0.963398
-0.00861359,-0.061676,-0.365234,34.0,37.0,36.0,-0.268433,0.0,0.963298
-0.00685883,-0.0615234,-0.364258,13.0,14.0,10.0,-0.185648,0.187086,0.964642
-0.00512314,-0.0615234,-0.364258,38.0,39.0,35.0,-0.0951114,0.0949028,0.990932
0.00181389,-0.061676,-0.365234,23.0,20.0,17.0,0.185931,0.0928921,0.978162
